order_id,customer_id,restaurant_id,order_date,day_of_week,meal_time,status,items_count,subtotal,tax,delivery_fee,tip,promo_discount,total,payment_method
77707059-e73a-4670-a6a5-c3e54870746f,e9303c2c-01a4-47d4-a9ab-5ee96dcf9106,1161ca9f-0530-4daa-b88f-bdad43acc47d,2023-04-24 20:02:24,Friday,Dinner,Completed,2,28.29,2.26,0.0,5.86,5.66,30.749999999999996,Debit Card
62c8123e-3462-4256-8fc0-bc7909f34a43,9a48f22c-b897-43bf-8eee-a8b949a362b4,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-11-27 23:46:41,Thursday,Late Night,Completed,2,17.57,1.41,4.99,4.0,0.0,27.97,Credit Card
bd173fd5-4c8a-4e5a-a0d3-69d3004c0a86,ba0fc79b-8e67-40da-aa91-3ff78b499f18,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-12-28 18:14:43,Saturday,Dinner,Completed,4,255.62,20.45,0.0,43.68,0.0,319.75,Credit Card
bdb4e959-fa28-4a3c-a5bc-add83f66d78c,1cbb9604-5997-4ea0-96b6-ca36454e8b1f,bfad0e0f-cb22-4e53-b38e-e310e97462f4,2023-10-01 18:16:05,Sunday,Dinner,Completed,3,21.16,1.69,0.0,3.66,0.0,26.51,Debit Card
d8f06f81-b3bc-428c-8c34-ec782c71eba1,f8d41e8e-f97e-4a83-acc7-1eab7dd48066,e65b7ee9-1f6d-4765-9646-e387215680af,2023-02-18 10:31:24,Saturday,Breakfast,Completed,5,106.54,8.52,0.0,6.29,0.0,121.35000000000001,Debit Card
45f2bb0e-af90-425d-bed5-7a53c22acfa2,fc581f15-de8f-4d30-b241-5670f502e11d,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-04-25 11:08:59,Sunday,Lunch,Cancelled,2,15.07,1.21,4.99,0.84,3.01,19.1,Debit Card
ff52483b-57ad-40ae-8a43-283ec9f09575,e6827796-ab0f-4e27-991b-b13eb3692749,3b86dca9-a3f6-4a52-b033-69636b71782f,2023-08-06 18:19:11,Sunday,Dinner,Completed,2,23.71,1.9,0.0,2.44,0.0,28.05,Debit Card
f55a65a1-bd0f-48f2-b7c1-3e3e3af2327f,bd615b3a-f536-4913-b07d-542f66fe1910,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-06-17 08:00:29,Friday,Breakfast,Completed,1,11.69,0.94,0.0,0.97,0.0,13.6,Apple Pay
0dcab6e9-6e3e-4b02-b023-4b414bc8d307,8bcc02cb-55ca-4bc9-a0f8-185ff7945078,c4429a43-1837-4207-8470-63c95b9b1b21,2023-02-28 12:29:42,Friday,Lunch,Completed,1,5.0,0.4,4.99,0.76,0.0,11.15,PayPal
4f62275f-f014-4d12-9e66-e00286d30ca3,9fb34b00-ac17-4fa4-8a3f-3932b1734cdc,ebe1a30e-a1ab-43cf-a384-e9d31e4e62e9,2023-03-06 21:07:51,Wednesday,Dinner,Completed,1,30.7,2.46,4.99,1.91,6.14,33.919999999999995,Credit Card
607e2b78-2ac7-4873-814b-87ffb3894e3a,24b5bb0b-4c58-45b4-b05f-a8bf6f72add9,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-05-15 17:02:41,Tuesday,Dinner,Completed,3,39.04,3.12,0.0,8.65,0.0,50.809999999999995,PayPal
3165434c-50af-43fc-b839-b5afe741a650,70a913b0-face-459a-8b60-82c0f8b57bd8,c4429a43-1837-4207-8470-63c95b9b1b21,2023-12-12 15:56:29,Saturday,Afternoon,Completed,3,27.23,2.18,4.99,1.32,0.0,35.72,Credit Card
a3be45c1-c26b-4065-89aa-925c0f701f92,c390382a-dcc6-4b43-8e0e-a0758024fef6,41a01e4b-2a59-4f07-9738-a0eb351765e0,2023-10-03 20:16:36,Tuesday,Dinner,Completed,1,21.09,1.69,5.99,3.95,4.22,28.500000000000007,PayPal
4d1ff37b-c2ad-4d88-926e-5eaba7818014,37671603-743b-4293-87e1-fa63ea552891,a740faea-2d85-43f9-9252-744ced447767,2023-08-01 22:15:28,Tuesday,Late Night,Completed,3,53.45,4.28,5.99,0.11,0.0,63.830000000000005,Debit Card
f0f39504-0f2f-4f6e-bc41-baf67d2493fa,3e83d9b1-3b2e-453b-bd42-90ed94cbb7c7,c381bf47-ffe9-4b70-9f84-6cd190f496e7,2023-03-20 16:40:55,Friday,Afternoon,Completed,2,23.52,1.88,4.99,5.87,4.7,31.56,PayPal
947d06ba-342d-401f-9284-63ab8bf35df8,16bf5ba4-1c5b-4dd1-bc7c-5e6f0f2342eb,eca70dd7-a68c-42b1-879a-7e43904fcdc2,2023-08-28 13:17:25,Saturday,Lunch,Completed,3,60.42,4.83,0.0,0.04,0.0,65.29,Debit Card
9aa92113-668d-44d5-947c-00bd3a8f730a,2d7b3b6d-3039-453a-bd0d-2a24514f478e,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-04-21 19:37:49,Friday,Dinner,Completed,4,32.63,2.61,0.0,5.34,0.0,40.58,Credit Card
025204f8-37b5-4209-996f-08321652b8b3,ba0fc79b-8e67-40da-aa91-3ff78b499f18,4fea8353-ed61-4e1f-8946-04f7b87ab249,2023-11-29 21:52:25,Sunday,Dinner,Completed,3,24.060000000000002,1.92,0.0,3.34,0.0,29.320000000000004,Credit Card
3c7a9a91-f6b4-4c60-95f2-398d9005203b,f8d41e8e-f97e-4a83-acc7-1eab7dd48066,a34624c6-3919-474b-a09c-db43228d6e9a,2023-10-17 11:11:42,Thursday,Lunch,Completed,2,37.0,2.96,0.0,2.54,0.0,42.5,Debit Card
54416605-9515-4ff8-a98b-91dde6732fc7,9fb34b00-ac17-4fa4-8a3f-3932b1734cdc,a740faea-2d85-43f9-9252-744ced447767,2023-09-20 16:17:50,Saturday,Afternoon,Completed,2,28.78,2.3,5.99,3.98,0.0,41.05,Credit Card
0ba02b10-1954-41d4-8c02-a37015fbcd74,ac94c121-0bf1-49f7-8fa0-40755edad248,def18886-949c-450c-ab0d-ba36271be381,2023-01-29 09:51:42,Sunday,Breakfast,Completed,1,6.27,0.5,4.99,1.51,0.0,13.27,Debit Card
1254e1fa-71bd-452b-907f-224b341b3f22,77a4bc56-3f52-4baf-b2c4-76b70f55cde4,68fa082a-2602-4d81-a366-54ed5e638185,2023-11-12 02:55:22,Saturday,Late Night,Completed,2,32.64,2.61,3.99,4.89,6.53,37.6,PayPal
58944137-34bd-424d-8b6d-8d3abc47d4ea,2d7b3b6d-3039-453a-bd0d-2a24514f478e,623d9841-0c83-4cfe-8958-cc408bb95c24,2023-05-31 17:08:30,Saturday,Dinner,Completed,2,78.58,6.29,0.0,8.81,10.0,83.68,Debit Card
dd0424ef-fc19-4cb1-b14a-f558bf4cc379,39cdb981-9d78-475d-9c28-e9cc332217c0,c381bf47-ffe9-4b70-9f84-6cd190f496e7,2023-03-23 16:24:30,Friday,Afternoon,Completed,2,27.47,2.2,2.99,3.02,0.0,35.68,Credit Card
1354f235-09e5-4e14-9808-9097d1020496,47bbbbc9-82f5-4819-96c0-454e089ade99,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-06-07 18:02:00,Saturday,Dinner,Completed,2,15.25,1.22,4.99,3.34,0.0,24.8,Credit Card
4f9490e0-87f3-4ad4-9836-d439d33d4695,40203265-3063-4a1a-a62b-7477e0f40949,69ef8a7c-4d12-4b57-b165-4a06225addab,2023-09-14 23:22:22,Tuesday,Late Night,Completed,3,48.63,3.89,3.99,8.81,0.0,65.32000000000001,Debit Card
0fd47b4f-9702-4412-8fe1-c889fefb6c1d,58e1be11-a0a8-46a4-b080-ad859bb566aa,42287ad2-da2f-46da-b0e3-d56db981db62,2023-04-25 13:16:03,Friday,Lunch,Completed,2,54.08,4.33,0.0,6.89,10.0,55.3,PayPal
33c82dd1-8005-443f-92c4-4b930bf7c3b9,10665875-5868-4390-80d7-381856302b47,e65b7ee9-1f6d-4765-9646-e387215680af,2023-12-24 14:13:02,Tuesday,Lunch,Completed,2,39.54,3.16,6.99,8.43,0.0,58.120000000000005,Debit Card
96f9d226-182f-4e94-b94e-f38593c216bf,8e4f73c5-26d0-486b-8d9b-ce0566cb99da,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-06-28 11:42:17,Saturday,Lunch,Completed,3,31.270000000000003,2.5,2.99,6.62,0.0,43.38,Debit Card
267591f8-2945-4f41-bae5-4e03bd19c8e1,d41ce3ef-7dec-4e53-b8bb-75950b4b11f2,a740faea-2d85-43f9-9252-744ced447767,2023-04-10 11:55:53,Sunday,Lunch,Completed,3,40.629999999999995,3.25,5.99,5.82,0.0,55.69,Credit Card
cea64fae-bd65-46d6-88a3-b30635980187,fefc3220-876e-4297-b350-56fbddacc602,f7613c51-110f-4aed-ad31-cc087ade5110,2023-09-16 17:44:25,Friday,Dinner,Completed,2,15.17,1.21,0.0,1.2,0.0,17.58,PayPal
d50dfd2f-666d-49db-a62e-6cb4f871d4e8,fdbdb37c-83f8-4010-93a4-f272586a9369,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-08-17 08:12:50,Sunday,Breakfast,Completed,4,36.05,2.88,4.99,8.17,0.0,52.09,Debit Card
7fffb1e9-8295-4312-8a46-33677f41a5b7,c2e0265b-b03e-4488-92c0-86d689a889e9,7014848d-ee43-49c9-a00a-9a531d609cf5,2023-02-18 06:31:33,Sunday,Breakfast,Completed,2,14.54,1.16,2.99,0.88,0.0,19.569999999999997,Credit Card
c0f6be06-9b06-42ba-872b-ce806279c2ae,3b23f79a-6e06-43da-a863-bc6f4602dcf3,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-04-14 17:47:23,Saturday,Dinner,Completed,3,17.62,1.41,2.99,0.79,0.0,22.810000000000002,PayPal
ff5c6f01-f17f-4fed-b5d4-2d9aa8d91b55,bd615b3a-f536-4913-b07d-542f66fe1910,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-03-20 11:08:29,Saturday,Lunch,Completed,3,29.009999999999998,2.32,5.99,1.69,0.0,39.01,Google Pay
66aca461-c9c8-4762-a77c-7dec647ee40e,9989072b-5c34-4ef8-b5c6-5fbb8edf5cb2,ab7fd423-ee82-4286-949c-bfc28daac20c,2023-07-07 18:37:04,Wednesday,Dinner,Completed,3,25.24,2.02,4.99,4.55,0.0,36.8,Debit Card
37bb6b20-26ee-4436-a092-88b6b42c1b01,ba8e6476-91a2-4cc5-9de6-2647e4a65564,01b7f696-29e2-4e7f-9a95-ede2605afd62,2023-09-17 19:34:16,Saturday,Dinner,Completed,3,20.43,1.63,4.99,1.7,0.0,28.749999999999996,Debit Card
12d5bd66-8f7b-44c4-8124-d23c8bf44b41,2ac50d10-5b0c-4d24-a716-f62983328236,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-02-09 08:23:39,Thursday,Breakfast,Completed,3,31.740000000000002,2.54,4.99,0.41,0.0,39.68,Credit Card
ca537dce-4de4-42b6-8b35-e51f4af90146,a95810ef-c8b1-4e48-9da6-9e7b8359c6b8,1161ca9f-0530-4daa-b88f-bdad43acc47d,2023-09-18 07:35:35,Thursday,Breakfast,Completed,2,32.49,2.6,0.0,3.16,0.0,38.25,Debit Card
1322779a-d851-4459-9586-92330baa0a6b,e139b927-ec32-472d-9697-57fd4803efc8,6567482a-5657-4783-9313-289db98d4383,2023-09-26 03:40:39,Sunday,Late Night,Completed,3,42.96,3.44,5.99,0.28,0.0,52.67,Credit Card
1077e7da-3f3a-4014-85fb-8ad908d6f008,9dad67c3-4e17-40ef-8d21-659947776d9c,e7511a09-d43c-4b5f-9058-3403c6a2f57e,2023-01-20 03:55:34,Saturday,Late Night,Completed,2,17.82,1.43,4.99,0.19,0.0,24.430000000000003,Credit Card
d77d3332-6206-4c2d-a0ff-39d4f6b6421e,e139b927-ec32-472d-9697-57fd4803efc8,4739a2fd-3e9c-4f68-8fed-96370dade7d3,2023-08-29 12:21:54,Sunday,Lunch,Completed,3,136.23,10.9,7.99,28.38,0.0,183.5,PayPal
035ade5b-b1fc-45f2-aa1d-3412322d3448,9dad67c3-4e17-40ef-8d21-659947776d9c,e65b7ee9-1f6d-4765-9646-e387215680af,2023-03-09 12:16:21,Wednesday,Lunch,Completed,2,38.61,3.09,4.99,1.27,0.0,47.96000000000001,Credit Card
6ac16e55-f83b-4330-bfb7-1edc748e6108,9b910618-2e48-4e22-bca7-6f83c50653b8,eca70dd7-a68c-42b1-879a-7e43904fcdc2,2023-05-16 20:36:03,Saturday,Dinner,Cancelled,2,35.06,2.8,5.99,8.53,7.01,45.370000000000005,Credit Card
c27f64ce-102f-454d-900d-618cd86a29a0,a6fd32cc-89d0-4a5a-ba62-db01edbf3ede,3423197e-149d-4ace-ad33-f2ff4b16a1c2,2023-09-07 21:48:03,Wednesday,Dinner,Completed,2,30.700000000000003,2.46,0.0,1.65,6.14,28.67,Apple Pay
d39d1c70-00a1-4ce1-9ddc-d69cfb1a5d04,b1eb55de-8c76-45cf-8a6a-283d369226c2,69ef8a7c-4d12-4b57-b165-4a06225addab,2023-05-02 15:58:08,Sunday,Afternoon,Cancelled,1,14.66,1.17,0.0,0.6,2.93,13.5,Debit Card
82bb6ddd-2808-47e3-86ed-c35a882fa2e3,8badd0e8-547d-4a92-8dbe-60af8402c8bc,b329a2af-b049-46f3-9804-353d805bec89,2023-03-16 21:36:51,Tuesday,Dinner,Completed,2,18.9,1.51,0.0,3.27,0.0,23.68,Debit Card
75002abd-25c5-4776-8093-3b829ec0d7c9,4ba3d87d-4291-4ac0-b9a1-f4cd7298384f,339b212d-0335-449a-a374-8247a4710fef,2023-04-11 10:59:50,Sunday,Breakfast,Completed,3,50.57,4.05,6.99,8.62,0.0,70.23,Credit Card
6cc28e71-7bd5-46c4-a683-52e2af3b85a4,24b5bb0b-4c58-45b4-b05f-a8bf6f72add9,def18886-949c-450c-ab0d-ba36271be381,2023-04-05 14:43:51,Sunday,Lunch,Completed,3,25.02,2.0,0.0,4.36,0.0,31.38,Debit Card
4c03c6df-7fe7-43a5-a14b-d6b6883011de,10665875-5868-4390-80d7-381856302b47,7a69b43e-40d3-473f-aa9c-cf21eed26396,2023-04-11 18:13:52,Thursday,Dinner,Completed,2,77.1,6.17,5.99,1.54,0.0,90.8,Debit Card
bb9abdcb-d534-4019-a426-dd1bb5cb44a7,5e390644-f85f-4646-94cb-fca7353001e7,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-09-04 07:22:22,Thursday,Breakfast,Completed,4,110.31,8.82,0.0,15.43,0.0,134.56,Credit Card
8c760236-6e51-4d24-bff0-3ba7f760b96f,f98331dd-1bb7-4b4b-85fb-1a976d199adb,6567482a-5657-4783-9313-289db98d4383,2023-02-20 20:55:15,Saturday,Dinner,Completed,2,30.96,2.48,0.0,1.08,0.0,34.519999999999996,PayPal
4a6ba283-b189-4527-a5c9-51b90f34ee0f,6adfd200-6ea9-4d53-829f-c52574147be4,547a2699-78dd-44fe-8b7e-51bd349c71b2,2023-11-22 06:47:40,Saturday,Breakfast,Completed,4,151.98,12.16,6.99,5.43,0.0,176.56,Apple Pay
e32c98fe-4d50-4815-b23a-82ccf96b92f7,bbeab8b4-feb8-4eaa-a455-3fc885b16c07,89449cb7-e158-414a-bfcf-55b66923bb9d,2023-01-19 18:53:27,Wednesday,Dinner,Completed,3,44.46,3.56,0.0,3.01,0.0,51.03,PayPal
a4d38e2d-320e-4a8e-a50b-2d4ac6a324c6,39cdb981-9d78-475d-9c28-e9cc332217c0,209519ca-68e4-408c-adec-2269127a180a,2023-05-17 06:21:07,Thursday,Breakfast,Cancelled,2,13.629999999999999,1.09,4.99,3.11,0.0,22.82,Debit Card
d8bdab03-f3d6-4820-9176-b6de3efffa0d,afacebd9-29e5-4a7e-b6ba-bc107f3d5621,a34624c6-3919-474b-a09c-db43228d6e9a,2023-07-25 14:03:28,Sunday,Lunch,Completed,5,132.53,10.6,0.0,15.46,0.0,158.59,Debit Card
264faa92-e1a7-457b-be9a-6e8711f0074f,f8d41e8e-f97e-4a83-acc7-1eab7dd48066,89449cb7-e158-414a-bfcf-55b66923bb9d,2023-02-27 17:01:19,Tuesday,Dinner,Completed,2,36.6,2.93,0.0,0.56,0.0,40.09,PayPal
4508fddb-3b81-4fbe-8a88-389d2e67fd80,d54a113f-857f-4cc8-9a33-e22650fbaeed,52fe068f-cc65-495f-b26b-79183a8771d3,2023-10-19 23:05:45,Monday,Late Night,Completed,3,72.17,5.77,6.99,0.53,0.0,85.46,Credit Card
daed834c-62b0-4c81-86df-221be696a1e6,ad814150-d105-40cf-ae82-0f5e6c160c49,bfad0e0f-cb22-4e53-b38e-e310e97462f4,2023-07-03 12:22:07,Thursday,Lunch,Completed,4,27.13,2.17,2.99,0.35,0.0,32.64,Credit Card
f4387ed6-d34e-481c-806d-a2e70d93c35b,68a85fae-9620-4849-afec-115ba67ad75d,41a01e4b-2a59-4f07-9738-a0eb351765e0,2023-07-09 06:41:07,Wednesday,Breakfast,Cancelled,2,39.95,3.2,3.99,4.98,0.0,52.120000000000005,Credit Card
37379500-96f8-4044-8f6f-502af5189e47,f72368bc-318d-498f-8ef0-93466f940369,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-08-13 08:20:46,Tuesday,Breakfast,Completed,4,107.9,8.63,0.0,16.45,0.0,132.98,Credit Card
a824a58e-c0b2-4f2a-813e-5dcce8a3e089,18ec675b-bfff-497d-b482-1222a8dae2e8,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-10-30 17:01:45,Sunday,Dinner,Completed,2,84.78,6.78,0.0,13.23,0.0,104.79,Debit Card
f814c5ec-339e-4246-aff4-452fae1a08a7,bc944fa3-64df-4307-8414-48ed194a5972,98e3bdfb-c386-4e7e-8214-5978e46d503a,2023-06-21 19:40:09,Saturday,Dinner,Completed,3,24.48,1.96,4.99,2.93,0.0,34.36,PayPal
e890e0e4-1b17-4a71-8c87-7b505f800e1e,9874c631-97b7-4783-9c76-67e66dfb52a2,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-02-05 20:09:40,Monday,Dinner,Completed,3,120.24000000000001,9.62,7.99,19.94,0.0,157.79000000000002,PayPal
e651a1cb-66c1-4099-bee2-c82857b22df3,6d55593b-5121-4e45-a55d-241a7ffab9f0,a740faea-2d85-43f9-9252-744ced447767,2023-02-12 19:29:47,Saturday,Dinner,Completed,2,38.41,3.07,5.99,0.81,0.0,48.28,Credit Card
356aded4-99e9-41b2-a12e-fa7f18de4515,ed56517f-c1b8-4ac5-a1b3-6f92592774c4,42d698de-10eb-434b-b823-cccfb6ab46c8,2023-03-01 20:03:41,Sunday,Dinner,Completed,3,35.8,2.86,3.99,0.78,0.0,43.43,Apple Pay
6d583379-e8c7-461b-a73e-e0dc843cbb50,780afb5b-05e5-4c4b-9c7b-94a9763f3ef6,98e3bdfb-c386-4e7e-8214-5978e46d503a,2023-09-05 10:26:26,Thursday,Breakfast,Completed,3,24.39,1.95,0.0,2.38,0.0,28.72,Credit Card
4e67ad16-cb29-45c3-87f4-7c72a0930f70,3b23f79a-6e06-43da-a863-bc6f4602dcf3,01b7f696-29e2-4e7f-9a95-ede2605afd62,2023-12-14 10:11:13,Sunday,Breakfast,Completed,1,6.0,0.48,2.99,0.05,0.0,9.520000000000001,Debit Card
80995130-d11c-429f-94b9-233f1e1e0628,3e83d9b1-3b2e-453b-bd42-90ed94cbb7c7,a34624c6-3919-474b-a09c-db43228d6e9a,2023-02-09 19:13:04,Wednesday,Dinner,Completed,4,81.25,6.5,6.99,19.68,0.0,114.41999999999999,Credit Card
beb581a2-eb2f-49ae-853b-256a9fd63568,144cb813-4efb-4503-a128-683ee28f5708,42d698de-10eb-434b-b823-cccfb6ab46c8,2023-05-02 13:36:05,Saturday,Lunch,Completed,1,8.57,0.69,0.0,0.93,0.0,10.19,Google Pay
798dc536-d939-4e27-8940-fa7e9bc0a746,6d55593b-5121-4e45-a55d-241a7ffab9f0,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-09-10 11:21:55,Wednesday,Lunch,Completed,4,117.49000000000001,9.4,7.99,15.81,0.0,150.69000000000003,Google Pay
da029ffb-5cfe-4a05-b29a-268e8a426553,10e62357-f927-4655-9ec3-4a7d5148f37c,7a69b43e-40d3-473f-aa9c-cf21eed26396,2023-04-15 13:42:56,Sunday,Lunch,Cancelled,4,103.64,8.29,5.99,1.47,0.0,119.39,Credit Card
8ebec8b5-dfa2-415a-aa18-aef081344885,a524d20d-1f02-409e-af50-285b8544d5c7,a740faea-2d85-43f9-9252-744ced447767,2023-05-03 20:00:06,Tuesday,Dinner,Completed,2,21.95,1.76,5.99,2.93,0.0,32.63,Debit Card
e5adc58a-da1e-48b0-ac19-8d5ecfa75e7a,10e62357-f927-4655-9ec3-4a7d5148f37c,209519ca-68e4-408c-adec-2269127a180a,2023-11-03 19:47:14,Wednesday,Dinner,Completed,2,16.16,1.29,0.0,0.57,0.0,18.02,Credit Card
3a1bb46c-0984-4ee5-ba06-1df5ce0b201d,ad814150-d105-40cf-ae82-0f5e6c160c49,547a2699-78dd-44fe-8b7e-51bd349c71b2,2023-11-28 12:33:46,Wednesday,Lunch,Completed,2,26.23,2.1,6.99,5.92,0.0,41.24,Debit Card
42aa4b9c-246a-4070-95db-74536b35134f,47bbbbc9-82f5-4819-96c0-454e089ade99,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-10-22 20:17:12,Sunday,Dinner,Completed,2,80.36,6.43,7.99,10.87,0.0,105.64999999999999,Google Pay
c084afe5-ba8b-4c47-b6ba-eacf8326e9da,14b554c1-5a28-4056-a638-30b4240009ca,feb9feaf-593f-4eaf-a5e3-25f6cb53293c,2023-04-29 21:54:41,Saturday,Dinner,Completed,2,31.72,2.54,0.0,2.43,0.0,36.69,Credit Card
3a1daf45-95ae-43b1-9b5a-81b8b387e870,ad814150-d105-40cf-ae82-0f5e6c160c49,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-10-31 16:10:31,Tuesday,Afternoon,Completed,3,119.49,9.56,5.99,26.81,0.0,161.85,PayPal
ad485fb9-1293-4a86-8c3b-99dfa29b9c2c,af433683-c100-44cd-9067-09c1c946bb43,52fe068f-cc65-495f-b26b-79183a8771d3,2023-08-07 21:43:56,Thursday,Dinner,Completed,4,115.93,9.27,4.99,16.14,0.0,146.32999999999998,PayPal
56f78968-29be-466e-b9fd-5508a6ac14d1,3a0d16d6-7cce-4590-bc60-5477bf02028c,69ef8a7c-4d12-4b57-b165-4a06225addab,2023-04-12 17:33:24,Tuesday,Dinner,Completed,4,54.06,4.32,5.99,4.47,0.0,68.84,Debit Card
462b2206-0d2e-4942-8ea1-1b7b0fa9c364,2c18020b-af7a-455b-a62d-b5c6864a588f,6567482a-5657-4783-9313-289db98d4383,2023-12-28 15:04:31,Saturday,Afternoon,Completed,2,22.65,1.81,5.99,1.35,0.0,31.799999999999997,PayPal
f5f58726-a50a-4de2-a0d3-c1c2f7544717,d886d931-8716-45ce-8363-4493ca16ee2c,a740faea-2d85-43f9-9252-744ced447767,2023-05-20 14:35:13,Wednesday,Lunch,Completed,2,33.04,2.64,3.99,7.3,6.61,40.36,Debit Card
b824cb13-7710-4d6f-b1e4-413310ec7bd4,61245d1e-3efc-469a-8052-0f0fdadcde19,3b86dca9-a3f6-4a52-b033-69636b71782f,2023-01-31 14:55:32,Sunday,Lunch,Completed,1,22.47,1.8,5.99,4.21,0.0,34.47,PayPal
abbc65e2-945e-4f28-adb9-faad33bd8ee0,a754f1fc-094e-4662-b4bc-56657e7fc456,feb9feaf-593f-4eaf-a5e3-25f6cb53293c,2023-01-31 15:24:54,Thursday,Afternoon,Completed,2,24.15,1.93,5.99,4.62,4.83,31.86,Credit Card
1cc8ba32-b561-45ea-8f47-0c6e2c24fcd4,9a48f22c-b897-43bf-8eee-a8b949a362b4,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-12-20 20:19:16,Wednesday,Dinner,Completed,4,56.78,4.54,5.99,0.85,0.0,68.16,Debit Card
e0412fba-d337-45e5-b307-f6da0110fbdf,517b874f-052e-4381-b6a1-a2b215bf2265,41a01e4b-2a59-4f07-9738-a0eb351765e0,2023-10-29 18:57:26,Sunday,Dinner,Completed,4,61.55,4.92,0.0,12.42,0.0,78.89,Debit Card
27ce42bb-02c5-420e-b354-4e9de9d0e152,f97e1492-c412-4554-8d3e-9253aa750c54,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-01-04 20:52:41,Saturday,Dinner,Completed,2,84.61,6.77,7.99,4.71,0.0,104.07999999999998,PayPal
55c5c085-4c4d-4eec-aa4e-77eccdafe952,19e9b500-10e6-4fca-acaf-b2df722c767e,3423197e-149d-4ace-ad33-f2ff4b16a1c2,2023-01-08 21:48:19,Sunday,Dinner,Completed,2,19.08,1.53,5.99,1.13,0.0,27.73,Debit Card
e24b8106-97df-43ab-884f-2d36e0433b46,3b23f79a-6e06-43da-a863-bc6f4602dcf3,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-09-11 18:39:32,Sunday,Dinner,Completed,2,14.04,1.12,2.99,2.56,0.0,20.709999999999997,Apple Pay
3e6ae71a-ece5-4e33-a75b-137fe4891042,2f51e328-059e-4288-a2b6-1a96b194a4bf,209519ca-68e4-408c-adec-2269127a180a,2023-03-17 19:49:04,Thursday,Dinner,Completed,3,23.91,1.91,4.99,4.92,0.0,35.730000000000004,Debit Card
6b213b91-14bd-450a-93ad-414848d3ec4b,b374d301-b1c5-4b0e-8416-dc16c0756ff9,209519ca-68e4-408c-adec-2269127a180a,2023-11-12 15:19:56,Monday,Afternoon,Completed,2,10.629999999999999,0.85,0.0,1.89,0.0,13.37,Credit Card
016a8bb8-5c42-4bdc-ad0a-626b4fffbff0,ec02311a-6dfa-420d-a36f-c96883e9ce98,d4cff1ca-42df-4a86-9062-136e00f11750,2023-03-26 15:22:51,Tuesday,Afternoon,Completed,3,22.76,1.82,4.99,0.7,0.0,30.27,Debit Card
87070733-848c-448a-a675-cf5dd52848b7,a8bce510-dee4-4633-9fda-4ce20580f7ad,a34624c6-3919-474b-a09c-db43228d6e9a,2023-01-11 17:25:04,Monday,Dinner,Completed,2,53.49,4.28,4.99,9.02,0.0,71.78,PayPal
1de9f30a-e30e-4827-a3a4-02157f420cb9,39cdb981-9d78-475d-9c28-e9cc332217c0,3423197e-149d-4ace-ad33-f2ff4b16a1c2,2023-03-30 14:36:08,Sunday,Lunch,Completed,2,33.089999999999996,2.65,5.99,7.36,0.0,49.089999999999996,Credit Card
b1603609-3ae7-4e88-9824-44c6ea67aaf6,787ed9b5-44d8-4186-a48c-07eb1ce0d79d,6567482a-5657-4783-9313-289db98d4383,2023-09-23 09:34:39,Saturday,Breakfast,Completed,3,49.120000000000005,3.93,0.0,12.25,0.0,65.30000000000001,Google Pay
ada71b66-1861-4c14-9220-f9adcfe2ae00,8e4f73c5-26d0-486b-8d9b-ce0566cb99da,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-02-03 15:54:20,Saturday,Afternoon,Completed,3,20.39,1.63,2.99,3.08,4.08,24.009999999999998,Credit Card
bef5283d-0288-4418-a27a-e6d2777f2f88,75749d3c-e934-494c-b329-7ba4749ba215,f7613c51-110f-4aed-ad31-cc087ade5110,2023-07-20 18:25:15,Saturday,Dinner,Completed,2,10.84,0.87,0.0,0.98,0.0,12.69,Credit Card
4d0d7ba9-0be2-4fab-8534-f77c3bfe41f7,af433683-c100-44cd-9067-09c1c946bb43,4fea8353-ed61-4e1f-8946-04f7b87ab249,2023-06-22 15:18:25,Tuesday,Afternoon,Completed,2,17.22,1.38,0.0,1.93,3.44,17.089999999999996,Credit Card
